HP:0008461	Cervical vertebral facet hypoplasia	頚椎椎間関節低形成	頸部 OR 頚部 OR 頸椎 OR 頚椎 OR 頸髄 OR 頚髄 OR 頸 OR 頚 OR 子宮頸部 OR 子宮頚部|椎骨|小面 OR 面 OR 個眼|発育不全 OR 形成不全 OR 低形成	NA	子宮頸椎椎面形成不全
HP:0008462	Cervical instability	頚椎不安定	頸部 OR 頚部 OR 頸椎 OR 頚椎 OR 頸髄 OR 頚髄 OR 頸 OR 頚 OR 子宮頸部 OR 子宮頚部|不安定性 OR 不安定さ	NA	子宮頸部不安定性
HP:0008463	Central vertebral hypoplasia	中心性脊椎低形成	中心 OR 中心的 OR 中心性 OR 中枢的 OR 中枢性 OR 中枢 OR 中枢神経性|椎骨|発育不全 OR 形成不全 OR 低形成	NA	中央脊椎形成不全
HP:0008464	Absent spinous processes of lower thoracic and lumbar vertebrae	胸椎下部および腰椎の棘突起欠損	非存在 OR 欠く OR 欠席|プロセス OR 工程 OR 過程 OR 方法 OR 突起 OR 加工 OR プロセシング|より低い OR 下位 OR 下等 OR 低次 OR 低下 OR 低減|胸部 OR 胸郭 OR 胸腔 OR 胸郭系 OR 胸椎 OR 胸髄 OR 胸|腰椎	NA	下部胸椎および腰椎の棘突起がない
HP:0008465	Absent vertebrae	脊椎骨欠損	非存在 OR 欠く OR 欠席|椎骨 OR 椎	椎骨の欠如	不在の椎骨
HP:0008467	Thoracic hemivertebrae	胸椎半脊椎	胸部 OR 胸郭 OR 胸腔 OR 胸郭系 OR 胸椎 OR 胸髄 OR 胸	NA	胸部半球
HP:0008468	Abnormal sacral segmentation	仙骨分節異常	異常 OR 異常性|仙椎 OR 仙髄 OR 仙骨|分節化 OR 卵割 OR 分節運動	NA	異常な仙骨セグメンテーション
HP:0008469	Cervical vertebral dysplasia	頚椎異形成	頸部 OR 頚部 OR 頸椎 OR 頚椎 OR 頸髄 OR 頚髄 OR 頸 OR 頚 OR 子宮頸部 OR 子宮頚部|椎骨|異形成 OR 形成異常 OR 異形成症	NA	頚椎椎間板形成異常
HP:0008470	Lower thoracic interpediculate narrowness	下胸椎椎弓根間狭窄	より低い OR 下位 OR 下等 OR 低次 OR 低下 OR 低減|胸部 OR 胸郭 OR 胸腔 OR 胸郭系 OR 胸椎 OR 胸髄 OR 胸	NA	下部胸部間口狭窄
HP:0008472	Prominent protruding coccyx	目立つ尾骨突出	卓越 OR 突出 OR 顕著|尾骨	NA	突出した尾骨
HP:0008473	Narrow anterio-posterior vertebral body diameter	狭い椎体骨前後径	狭い OR 狭小 OR 細い OR 狭くする OR 制限|椎体|直径 OR 径	NA	狭い前部 - 後部椎体直径
HP:0008475	Hypoplastic sacral vertebrae	仙椎低形成	低形成 OR 再生不良性|仙椎	NA	催涙性仙骨椎骨
HP:0008476	Irregular sclerotic endplates	不規則な硬化性終板	不規則 OR 変則的 OR 変則性 OR 変則|硬化性|終板	NA	不規則な硬化性エンドプレート
HP:0008477	Poorly ossified cervical vertebrae	頚椎骨化不全	不十分|頸椎 OR 頚椎	NA	貧弱な骨化した頚椎
HP:0008478	Scheuermann-like vertebral changes	Scheuermann 様脊椎変化	椎骨|変化 OR 増減 OR 変更 OR 交替 OR 変化 OR 変更 OR 交替 OR 変える OR 変わる	NA	Scheuermannのような椎骨の変化
HP:0008479	Hypoplastic vertebral bodies	椎体骨低形成	低形成 OR 再生不良性|椎骨	NA	下垂体椎体
HP:0008480	Cervical spondylosis	頚椎症	頸椎症 OR 頚椎症 OR 頸部脊椎症 OR 頚部脊椎症	NA	子宮頸部脊椎症
HP:0008482	Asymmetry of spinal facet joints	椎間関節非対称	非対称 OR 不斉 OR 不斉性|脊髄 OR 脊髄性 OR 脊柱|小面 OR 面 OR 個眼	NA	脊椎椎間関節の非対称性
HP:0008483	Cervical vertebral bodies with decreased anteroposterior diameter	前後径が小さい椎体骨	頸部 OR 頚部 OR 頸椎 OR 頚椎 OR 頸髄 OR 頚髄 OR 頸 OR 頚 OR 子宮頸部 OR 子宮頚部|椎骨|前後 OR 前後方向 OR 体軸方向|直径 OR 径	NA	前後直径が減少した子宮頸部椎体
HP:0008484	Thoracolumbar interpediculate narrowness	胸腰椎椎弓根間狭窄	胸腰椎 OR 胸腰部	NA	胸腰部間口狭窄
HP:0008486	Lumbar interpedicular narrowing	腰椎弓根間狭窄	腰部 OR 腰椎 OR 腰椎部 OR 腰髄|狭小化	NA	腰椎狭窄
HP:0008488	Anterior rounding of vertebral bodies	前方が丸い椎体骨	前側 OR 前|椎骨	NA	椎体の前方丸め
HP:0008489	Spondylolisthesis at L5-S1	脊椎すべり症 (L5-S1)	脊椎すべり症|アンジオテンシン OR 血管拡張性失調症	NA	L5-S1における脊椎すべり症
HP:0008490	Sacral segmentation defect	仙骨分節化異常	仙椎 OR 仙髄 OR 仙骨|分節化 OR 卵割 OR 分節運動|欠損 OR 欠損症 OR 異常 OR 欠陥 OR 欠点	NA	仙骨セグメンテーション欠陥
HP:0008491	Premature anterior fontanel closure	早発性大泉門閉鎖	早発 OR 早発性 OR 早熟性 OR 成熟前 OR 未熟 OR 中途|大泉門|閉鎖 OR 閉環	NA	早期前胸部閉鎖
HP:0008494	Inferior lens subluxation	下方水晶体亜脱臼	下位 OR 下方 OR 劣る OR 劣性|水晶体亜脱臼	NA	下位レンズ亜脱臼症
HP:0008496	Multiple rows of eyelashes	睫毛多列	複数 OR 多発性 OR 多重 OR マルチプル OR 多発|列 OR 作条|睫毛	NA	複数列のまつげ
HP:0008497	Congenital craniofacial dysostosis	先天性頭蓋顔面異骨症	先天性 OR 先天的 OR 先天|頭蓋顔面異骨症	NA	先天性頭蓋顔面dysostosis
HP:0008498	No permanent dentition	永久歯完全欠損	ノーベリウム|永久歯列	NA	永久歯なし
HP:0008499	High-grade hypermetropia	高度遠視	高度 OR 高品質 OR 高悪性度|遠視	遠視	高級遠視
HP:0008501	Median cleft lip and palate	正中口唇口蓋裂	正中口唇裂|口蓋	口唇裂	メジアン口唇口蓋口
HP:0008504	Moderate sensorineural hearing impairment	中等度の感音難聴	中等度 OR 中等症 OR 中等 OR 中程度 OR 適度 OR 緩和|感音性|難聴	感音性聴覚障害	中程度の感音難聴
HP:0008507	Static ophthalmoparesis	停止性眼筋不全麻痺	静的|眼麻痺	眼麻痺	静的眼底麻痺
HP:0008509	Aged leonine appearance	老いたライオン様外観	高齢 OR 老年 OR 老齢 OR 歳 OR 高齢者|出現 OR 見かけ OR 形 OR 様子 OR 外観 OR 外見	NA	老化したレオニンの出現
HP:0008511	Central posterior corneal opacity	中心後部角膜混濁	中心 OR 中心的 OR 中心性 OR 中枢的 OR 中枢性 OR 中枢 OR 中枢神経性|後側 OR 後方 OR 後|角膜混濁	角膜混濁	中央後部角膜混濁
HP:0008513	Bilateral conductive hearing impairment	両側性伝音難聴	両側性 OR 両側 OR 左右対称|伝導性|難聴	伝導性聴覚障害	両側伝導性聴力障害
HP:0008515	Aplasia/Hypoplasia of the vertebrae	脊椎	形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成|椎骨 OR 椎	NA	椎骨の形成不全/陥凹形成
HP:0008516	Abnormality of the vertebral spinous processes	脊椎棘突起の異常	異常 OR 異常性 OR 奇形|椎骨|プロセス OR 工程 OR 過程 OR 方法 OR 突起 OR 加工 OR プロセシング	NA	脊椎棘突起の異常
HP:0008517	Aplasia/Hypoplasia of the sacrum	仙骨無形成/低形成	形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成|仙骨	NA	無形成/仙骨奇形
HP:0008518	Aplasia/Hypoplasia involving the vertebral column	脊柱の無形成/低形成	形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成|脊柱	NA	脊柱を含む形成不全/陥凹形成
HP:0008519	Abnormality of the coccyx	尾骨の異常	異常 OR 異常性 OR 奇形|尾骨	NA	尾骨の異常
HP:0008523	Posterior helix pit	項部耳輪小孔	後側 OR 後方 OR 後|らせん体 OR らせん OR ヘリックス OR マイマイ OR カタツムリ|窪み OR ピット OR 窩 OR 壁孔	NA	後螺旋ピット
HP:0008527	Congenital sensorineural hearing impairment	先天性感音難聴	先天性 OR 先天的 OR 先天|感音性|難聴	感音性聴覚障害	先天性感音難聴
HP:0008528	Long hairs growing from helix of pinna	耳輪から伸びた長い毛髪	長い OR 長期 OR 長く OR 久しく OR 望む OR 切望|毛 OR 毛髪|らせん体 OR らせん OR ヘリックス OR マイマイ OR カタツムリ|耳介	毛の伸長	耳介の螺旋から成長する長い毛髪
HP:0008529	Absence of acoustic reflex	音響反射欠損	非存在 OR 欠如 OR 欠くこと OR ないこと OR 欠神 OR 欠損症|音響反射 OR 耳小骨筋反射	NA	音響反射の不在
HP:0008537	Cleft at the superior portion of the pinna	耳介上部裂	間隙 OR 中裂|アンジオテンシン OR 血管拡張性失調症|優位 OR 優れた OR 上 OR 上方 OR 上位|部分 OR 一部|耳介	NA	耳介の上部ではくぼみ
HP:0008541	Superiorly displaced ears	上位に位置する耳	優位|推定平均必要量	NA	優位に押された耳
HP:0008542	Low-frequency hearing loss	低音難聴	低頻度 OR 低周波|難聴 OR 聴力損失 OR 聴覚消失 OR 聴覚損失	NA	低周波難聴
HP:0008544	Abnormally folded helix	巻き込んだ耳輪の異常	異常|らせん体 OR らせん OR ヘリックス OR マイマイ OR カタツムリ	折り畳まれた耳輪	NA
HP:0008551	Microtia	小耳	小耳症	NA	NA
HP:0008554	Cochlear malformation	蝸牛奇形	蝸牛|形成異常 OR 奇形	NA	蝸牛奇形
HP:0008555	Absent vestibular function	前庭機能欠損	非存在 OR 欠く OR 欠席|前庭 OR 前庭性|機能 OR 関数 OR 官能基 OR 機能	NA	前庭機能がない
HP:0008559	Hypoplastic superior helix	上部耳輪低形成	低形成 OR 再生不良性|優位 OR 優れた OR 上 OR 上方 OR 上位|らせん体 OR らせん OR ヘリックス OR マイマイ OR カタツムリ	NA	NA
HP:0008568	Vestibular areflexia	前庭無反射	前庭 OR 前庭性|反射消失 OR 無反射	NA	前庭areflexia
HP:0008569	Microtia, second degree	"小耳, 2度"	小耳症|秒 OR 秒間 OR 第二 OR 二次|度 OR 程度 OR 度合い OR 学位 OR 次数	NA	NA
HP:0008572	External ear malformation	外耳奇形	外耳奇形	NA	外耳奇形
HP:0008573	Low-frequency sensorineural hearing impairment	低音感音難聴	低頻度 OR 低周波|感音性|難聴	感音性聴覚障害	低周波感覚聴覚障害
HP:0008577	Underfolded helix	巻き込み不足の耳輪	らせん体 OR らせん OR ヘリックス OR マイマイ OR カタツムリ	NA	アンダーフォールドヘリックス
HP:0008583	Underfolded superior helices	巻き込み不足の上部耳輪	優位 OR 優れた OR 上 OR 上方 OR 上位|らせん体 OR らせん	NA	アンフォールディングされた優れたヘリックス
HP:0008586	Hypoplasia of the cochlea	蝸牛低形成	発育不全 OR 形成不全 OR 低形成|蝸牛	NA	蝸牛の過形成
HP:0008587	Mild neurosensory hearing impairment	軽度の感音難聴	穏やか OR 穏和 OR マイルド OR 軽度 OR 軽症|神経感覚|難聴	NA	軽度の神経感覚性聴力障害
HP:0008588	Slit-like opening of the exterior auditory meatus	外耳道のスリット様開口	開口|外面 OR 外部|聴覚性|道 OR 管	NA	外耳道のスリット状開口
HP:0008589	Hypoplastic helices	耳輪低形成	低形成 OR 再生不良性|らせん体 OR らせん	NA	Hypoplasticヘリックス
HP:0008591	Congenital conductive hearing impairment	先天性伝音難聴	先天性 OR 先天的 OR 先天|伝導性|難聴	伝導性聴覚障害	先天性伝導性聴力障害
HP:0008593	Prominent antitragus	目立つ対耳珠	卓越 OR 突出 OR 顕著	NA	著名なantitragus
HP:0008596	Postlingual sensorineural hearing impairment	発語獲得後感音難聴	感音性|難聴	感音性聴覚障害	舌下感覚聴覚障害
HP:0008598	Mild conductive hearing impairment	軽度の伝音難聴	穏やか OR 穏和 OR マイルド OR 軽度 OR 軽症|伝導性|難聴	伝導性聴覚障害	軽度伝導性聴力障害
HP:0008605	Unilateral external ear deformity	片側性外耳変形	一側性 OR 一側 OR 片側性 OR 片側|外耳|変形 OR 奇形	NA	片側外耳変形
HP:0008606	Supraauricular pit	耳介上小孔	窪み OR ピット OR 窩 OR 壁孔	NA	NA
HP:0008607	Progressive conductive hearing impairment	進行性伝音難聴	進行性|伝導性|難聴	伝導性聴覚障害	プログレッシブ伝導性聴力障害
HP:0008608	Hypertrophic auricular cartilage	耳介軟骨肥大	肥大性 OR 肥大型 OR 肥厚性 OR 肥大症|耳介軟骨	NA	肥厚性耳軟骨軟骨
HP:0008609	Morphological abnormality of the middle ear	中耳の形態異常	形態異常 OR 形態形成異常 OR 形態的異常|中耳	NA	中耳の形態異常
HP:0008610	Infantile sensorineural hearing impairment	乳児感音難聴	乳児性 OR 乳児 OR 小児性 OR 小児型|感音性|難聴	感音性聴覚障害	小児感音難聴
HP:0008615	Adult onset sensorineural hearing impairment	成人発症感音難聴	成人 OR 成体 OR 大人 OR 成体型 OR 成人型 OR 大人 OR 成人性|開始 OR 発生 OR オンセット OR 発症 OR 発病 OR 作用発現|感音性|難聴	感音性聴覚障害	成人発症感覚聴覚障害
HP:0008619	Bilateral sensorineural hearing impairment	両側性感音難聴	両側性 OR 両側 OR 左右対称|感音性|難聴	感音性聴覚障害	両側性感覚聴覚障害
HP:0008625	Severe sensorineural hearing impairment	重度感音難聴	激しい OR 苛酷 OR 重症 OR 重篤 OR 重度 OR 重症型|感音性|難聴	感音性聴覚障害	重度の感音難聴
HP:0008628	Abnormality of the stapes	あぶみ骨の異常	異常 OR 異常性 OR 奇形|アブミ骨 OR あぶみ骨	NA	切手の異常
HP:0008629	Pulsatile tinnitus	拍動性耳鳴	拍動性耳鳴	耳鳴	パルス性耳鳴
HP:0008631	Ureteral dysgenesis	尿管異発生	尿管|異形成 OR 発育異常 OR 形成不全 OR 形成異常 OR 形成不全症 OR 形成異常症 OR 発育異常症 OR 異発生	NA	尿路発達異常
HP:0008633	Absent gonadal tissue	生殖組織欠損	非存在 OR 欠く OR 欠席|生殖腺 OR 性腺|組織	NA	生殖腺組織がない
HP:0008635	Hypertrophy of the urinary bladder	膀胱肥大	肥大 OR 肥厚 OR 肥大化|膀胱	NA	膀胱の肥大
HP:0008636	Lobular glomerulopathy	小葉性糸球体症	小葉|糸球体症	NA	小葉糸球体症
HP:0008639	Gonadal hypoplasia	性腺低形成	生殖腺 OR 性腺|発育不全 OR 形成不全 OR 低形成	NA	性腺発育不全
HP:0008640	Congenital macroorchidism	先天性巨大精巣	先天性 OR 先天的 OR 先天|巨精巣症 OR 巨睾丸症	NA	先天性マクロリゾチーム
HP:0008643	Nephroblastomatosis	腎芽腫症	NA	NA	腎芽腫症
HP:0008647	Pubertal developmental failure in females	女性での思春期発達不全	思春期 OR 青春期|発生 OR 発生上 OR 発生的 OR 発達的 OR 発育性|失敗 OR 不全 OR 不全症|インジウム|メス OR 女	NA	女性の思春期発達障害
HP:0008648	Anteriorly displaced urethral meatus	前方位尿道口	前側|尿道|道 OR 管	NA	前側に排除された尿道口
HP:0008651	Uric acid urolithiasis independent of gout	通風から独立した尿酸腎結石	尿酸|尿路結石症|非依存性 OR 非依存的 OR 独立 OR 独立的 OR 独立性 OR 無関係 OR 別個|痛風	尿路結石	痛風とは無関係の尿酸尿石症
HP:0008652	Autonomic erectile dysfunction	自律神経性勃起機能障害	自律神経性 OR 自律性|勃起不全 OR 勃起障害 OR 勃起機能不全	NA	自律神経勃起不全
HP:0008653	Crescentic glomerulonephritis	半月形糸球体腎炎	半月体形成性糸球体腎炎 OR 半月体性糸球体腎炎	糸球体腎炎	クレセント病糸球体腎炎
HP:0008655	Aplasia/Hypoplasia of the fallopian tube	卵管無形成/低形成	形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成|ファロピウス管 OR 卵管 OR 輸卵管	NA	卵管の形成不全/陥凹症
HP:0008656	Incomplete male pseudohermaphroditism	不完全男性仮性半陰陽	不完全 OR 不完全型|男性仮性半陰陽	雄性偽雌雄同体	不完全な男性擬似陰性器症
HP:0008659	Multiple small medullary renal cysts	多発性小さい髄質腎嚢胞	複数 OR 多発性 OR 多重 OR マルチプル OR 多発|小さい OR 少ない OR 低分子|髄質 OR 髄質性 OR 髄様 OR 延髄|腎臓 OR 腎性 OR 腎	NA	複数の小髄質腎嚢胞
HP:0008660	Renotubular dysgenesis	腎尿細管異発生	異形成 OR 発育異常 OR 形成不全 OR 形成異常 OR 形成不全症 OR 形成異常症 OR 発育異常症 OR 異発生	NA	再管球性異常
HP:0008661	Urethral stenosis	尿道狭窄	尿道狭窄 OR 尿道狭窄症	NA	尿道狭窄
HP:0008663	Renal sarcoma	腎肉腫	腎肉腫	肉腫	腎肉腫
HP:0008664	Urethral sphincter sclerosis	尿道括約筋硬化症	尿道括約筋|硬化症 OR 硬化	硬化症	尿道括約筋硬化症
HP:0008665	Clitoral hypertrophy	陰核肥大	陰核 OR クリトリス|肥大 OR 肥厚 OR 肥大化	NA	陰核肥大
HP:0008666	Impaired histidine renal tubular absorption	ヒスチジン腎尿細管再吸収障害	障害性|ヒスチジン|腎尿細管 OR 尿細管|吸収	NA	ヒスチジン腎尿細管吸収障害
HP:0008668	Gonadal dysgenesis, male	"性腺異発生, 男性"	性器発育不全 OR 性腺形成不全 OR 性腺形成不全症 OR 性腺形成異常症|雄性 OR 男 OR 男性 OR 雄 OR オス	NA	性腺異形成
HP:0008669	Abnormal spermatogenesis	精子形成異常	異常 OR 異常性|精子形成 OR 精子発生	精子形成の異常	異常な精子形成
HP:0008670	Partial vaginal septum	部分的膣中隔	部分的 OR 部分|腟中隔 OR 膣中隔	膣中隔	部分膣中隔
HP:0008672	Calcium oxalate nephrolithiasis	蓚酸カルシウム腎結石	シュウ酸カルシウム|腎結石症 OR 腎石症 OR 腎結石 OR 腎石	腎結石	シュウ酸カルシウム腎石症
HP:0008675	Enlarged polycystic ovaries	多嚢胞性卵巣拡大	多嚢胞性 OR 多発性嚢胞 OR 多嚢胞	NA	拡大した多嚢胞卵巣
HP:0008676	Congenital megaureter	先天性巨大尿管	先天性 OR 先天的 OR 先天|巨大尿管	NA	先天性メガレーター
HP:0008677	Congenital nephrotic syndrome	先天性ネフローゼ症候群	先天性ネフローゼ症候群	NA	先天性ネフローゼ症候群
HP:0008678	Renal hypoplasia/aplasia	腎低形成/無形成	腎低形成 OR 腎発育不全|形成不全 OR 無形成	腎臓発育不全	腎不形成/無形成
HP:0008682	Acute tubular necrosis	急性尿細管壊死	急性尿細管壊死 OR 急性腎尿細管壊死	壊死	急性尿細管壊死
HP:0008683	Enlarged labia minora	小陰唇拡大	陰唇肥大	小陰唇の肥大	大陰唇拡大
HP:0008684	Aplasia/hypoplasia of the uterus	子宮無形成/低形成	形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成|子宮	NA	無形成/子宮形成不全
HP:0008687	Hypoplasia of the prostate	前立腺低形成	発育不全 OR 形成不全 OR 低形成|前立腺	NA	前立腺肥大症
HP:0008689	Bilateral cryptorchidism	両側性停留精巣	両側性停留精巣	NA	両側性クリプトマラリア
HP:0008691	Solitary bladder diverticulum	単一膀胱憩室	孤立 OR 孤立性 OR 単発 OR 単生|膀胱憩室	NA	孤立性膀胱憩室
HP:0008694	obsolete Hypertrophic labia minora	小陰唇肥大	肥大性 OR 肥大型 OR 肥厚性 OR 肥大症	NA	時代遅れの肥大性小胞陰唇
HP:0008695	Transient nephrotic syndrome	一過性ネフローゼ症候群	一過性 OR 一過的 OR 一過性型 OR 過渡的 OR トランジェント OR 過渡応答|ネフローゼ症候群	NA	一過性ネフローゼ症候群
HP:0008696	Renal hamartoma	腎過誤腫	腎過誤腫	腎臓過誤腫	腎臓過誤腫
HP:0008697	Hypoplasia of the fallopian tube	卵管低形成	発育不全 OR 形成不全 OR 低形成|ファロピウス管 OR 卵管 OR 輸卵管	NA	ファロピウス管の陥凹形成
HP:0008702	Absent internal genitalia	内性器欠損	非存在 OR 欠く OR 欠席|内生殖器	NA	内部生殖器がない
HP:0008703	Gonadal calcification	性腺石灰化	生殖腺 OR 性腺|石灰化 OR カルシウム沈着	NA	生殖腺石灰化
HP:0008705	Ureteral triplication	尿管3重複	尿管|三重化 OR 三倍体化	NA	尿路三重化
HP:0008706	Distal urethral duplication	遠位尿道重複	遠位 OR 遠心性 OR 末端 OR 遠位性|尿道|重複 OR 複製	NA	遠位尿道重複
HP:0008707	Absent scrotum	陰嚢欠損	非存在 OR 欠く OR 欠席|陰嚢	陰嚢欠如	陰嚢がない
HP:0008708	Partial development of the penile shaft	陰茎軸の部分的発生	部分的 OR 部分|発生 OR 発達 OR 発育 OR 開発 OR 発展 OR 展開 OR 現像|陰茎 OR ペニス|シャフト OR 軸	NA	ペニスシャフトの部分的な開発
HP:0008711	Benign prostatic hyperplasia	良性前立腺過形成	前立腺肥大 OR 前立腺肥大症 OR 良性前立腺肥大症	NA	良性前立腺肥大症
HP:0008714	Ureterovesical stenosis	尿管膀胱狭窄	尿管膀胱|狭窄 OR 狭窄症	NA	尿道内狭窄症
HP:0008715	Testicular dysgenesis	精巣異発生	精巣形成不全	NA	精巣異形成
HP:0008716	Urethrovaginal fistula	尿道膣瘻	尿道腟瘻 OR 尿道膣瘻	尿道膣瘻	尿道膣瘻
HP:0008717	Unilateral renal atrophy	片側性腎萎縮	一側性 OR 一側 OR 片側性 OR 片側|腎萎縮症 OR 腎萎縮	NA	片側腎萎縮
HP:0008718	Unilateral renal dysplasia	片側性腎異形成	一側性 OR 一側 OR 片側性 OR 片側|腎異形成 OR 腎形成不全 OR 腎形成異常	NA	片側腎異形成
HP:0008720	Primary testicular failure	原発性精巣不全	一次 OR 第一次 OR 主要 OR 第一級 OR 一級 OR 初生 OR 原発性 OR 原発 OR プライマリー|精巣機能不全 OR 睾丸機能低下症	NA	原発性精巣不全
HP:0008722	Urethral diverticulum	尿道憩室	尿道憩室	NA	尿道憩室
HP:0008723	Gonadal dysgenesis with female appearance, male	"女性概観をもつ性腺異発生, 男性"	性器発育不全 OR 性腺形成不全 OR 性腺形成不全症 OR 性腺形成異常症|雌性 OR メス OR 女 OR 女性型 OR 女性 OR 女子 OR 雌|出現 OR 見かけ OR 形 OR 様子 OR 外観 OR 外見|雄性 OR 男 OR 男性 OR 雄 OR オス	NA	女性の出現を伴う性腺発育異常
HP:0008724	Hypoplasia of the ovary	卵巣低形成	発育不全 OR 形成不全 OR 低形成|卵巣	NA	卵巣摘出術
HP:0008726	Hypoplasia of the vagina	膣低形成	発育不全 OR 形成不全 OR 低形成|腟 OR 膣	NA	膣の陥凹形成
HP:0008729	Absence of labia majora	大陰唇欠損	非存在 OR 欠如 OR 欠くこと OR ないこと OR 欠神 OR 欠損症	NA	陰唇の不在
HP:0008730	Female external genitalia in individual with 46,XY karyotype	"46,XY核型での女性外性器"	雌性 OR メス OR 女 OR 女性型 OR 女性 OR 女子 OR 雌|外性器 OR 外陰部 OR 外生殖器|インジウム|個々 OR 個体 OR 個人 OR 個々 OR それぞれ|核型	NA	46歳の個体における女性外部生殖器
HP:0008732	Renal hypophosphatemia	腎性低リン血症	腎臓 OR 腎性 OR 腎|低リン血症	低リン酸血症	腎性低リン酸血症
HP:0008733	Dysplastic testes	精巣異形成	形成異常|精巣 OR 睾丸	NA	異形成性精巣
HP:0008734	Decreased testicular size	精巣サイズ減少	精巣 OR 睾丸|サイズ OR 大きさ	NA	精巣サイズの減少
HP:0008736	Hypoplasia of penis	陰茎低形成	発育不全 OR 形成不全 OR 低形成|陰茎 OR ペニス	NA	陰茎の陥凹形成
HP:0008738	Partially duplicated kidney	部分的腎重複	部分的|腎臓 OR 腎	NA	部分的に重複した腎臓
HP:0008739	Labial pseudohypertrophy	陰唇仮性肥大	口唇 OR 陰唇	NA	陰唇偽肥大
HP:0008740	Longitudinal vaginal septum	縦の膣中隔	長軸方向 OR 縦方向 OR 長期的|腟中隔 OR 膣中隔	膣中隔	縦膣中隔
HP:0008742	Prominent prostate median bar	目立つ前立腺中葉バー	卓越 OR 突出 OR 顕著|前立腺|中央値 OR 中位数 OR 中線 OR 中位 OR 正中|バー OR 棒	NA	有名な前立腺中央値バー
HP:0008743	Coronal hypospadias	冠状尿道下裂	冠状|尿道下裂	尿道下裂	冠状敗血症
HP:0008744	Abnormality of the aryepiglottic fold	披裂喉頭蓋ヒダの異常	異常 OR 異常性 OR 奇形|折り畳む OR フォールド OR 折り重ねる OR ?倍の	NA	足裂開口の異常
HP:0008747	Cartilaginous ossification of larynx	喉頭軟骨骨化	軟骨 OR 軟骨性|骨形成 OR 骨化 OR 骨化症|喉頭	NA	喉頭の軟骨性骨化
HP:0008749	Laryngeal hypoplasia	喉頭低形成	喉頭|発育不全 OR 形成不全 OR 低形成	NA	喉頭低形成
HP:0008750	Laryngeal atresia	喉頭閉鎖	喉頭|閉鎖症 OR 閉鎖	NA	喉頭アレージア
HP:0008751	Laryngeal cleft	喉頭裂	喉頭|間隙 OR 中裂	NA	喉頭溝
HP:0008752	Laryngeal cartilage malformation	喉頭軟骨奇形	喉頭軟骨|形成異常 OR 奇形	NA	喉頭軟骨異常
HP:0008753	Aplasia of the epiglottis	喉頭蓋無形成	形成不全 OR 無形成|喉頭蓋	NA	喉頭蓋の形成不全
HP:0008754	Laryngeal calcification	喉頭石灰化	喉頭|石灰化 OR カルシウム沈着	NA	喉頭石灰化
HP:0008755	Laryngotracheomalacia	喉頭気管軟化症	NA	NA	NA
HP:0008756	Bowing of the vocal cords	声帯湾曲	内反|声 OR 音声	NA	声帯の湾曲
HP:0008757	Unilateral vocal cord paralysis	片側性声帯麻痺	一側性 OR 一側 OR 片側性 OR 片側|声帯麻痺	麻痺	片側性声帯麻痺
HP:0008760	Violent behavior	暴力的行動	暴力行為	NA	暴力行為
HP:0008762	Repetitive compulsive behavior	反復性強迫行動	反復性 OR 反復|強制行動	NA	反復的な強迫行動
HP:0008763	No social interaction	社会的相互作用なし	ノーベリウム|社会的相互作用 OR 社会的相互行為	NA	ソーシャルインタラクションなし
HP:0008765	Auditory hallucinations	聴覚幻覚	幻聴	NA	聴覚幻覚
HP:0008767	Self-mutilation of tongue and lips due to involuntary movements	不随意運動による舌と口唇の自己切断	自傷|舌|唇|原因 OR ために OR せい|不随意運動 OR 不随意運動症	NA	不随意運動による舌と唇の自己切断
HP:0008768	Inappropriate sexual behavior	不適切な性的行動	不適当 OR 不適正|性行動 OR 性行為	NA	不適切な性的行動
HP:0008770	Obsessive-compulsive trait	強迫性形質	強迫性|形質 OR 特色 OR 体質	NA	強迫的な形質
HP:0008771	Aplasia/Hypoplasia of the ear	耳無形成/低形成	形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成|推定平均必要量	NA	耳の無形成/陥凹症
HP:0008772	Aplasia/Hypoplasia of the external ear	外耳無形成/低形成	形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成|外耳	NA	外耳の無形成/陥凹症
HP:0008773	Aplasia/Hypoplasia of the middle ear	中耳無形成/低形成	形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成|中耳	NA	中耳の無形成/陥凹症
HP:0008774	Aplasia/Hypoplasia of the inner ear	内耳無形成/低形成	形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成|内耳	NA	内耳の無形成/陥凹症
HP:0008775	Abnormality of the prostate	前立腺異常	異常 OR 異常性 OR 奇形|前立腺	NA	前立腺の異常
HP:0008776	Abnormality of the renal artery	腎動脈異常	異常 OR 異常性 OR 奇形|腎動脈	NA	腎動脈の異常
HP:0008777	Abnormality of the vocal cords	声帯の異常	異常 OR 異常性 OR 奇形|声 OR 音声	NA	声帯の異常
